Berylmys berdmorei,,,,,,,,,,,,,,,,,,,
Berylmys bowersi,,,,,,,,,,,,,,,,,,,
Berylmys mackenziei,,,,,,,,,,,,,,,,,,,
Berylmys manipulus,,,,,,,,,,,,,,,,,,,
Bettongia anhydra,Bettongia penicillata subspecies anhydra,,,,,,,,,,,,,,,,,,
Bettongia gaimardi,Kangurus gaimardi,,,,,,,,,,,,,,,,,,
Bettongia lesueur,Bettongia lesueuri,,,,,,,,,,,,,,,,,,
Bettongia penicillata,,,,,,,,,,,,,,,,,,,
Bettongia pusilla,,,,,,,,,,,,,,,,,,,
Bettongia tropica,,,,,,,,,,,,,,,,,,,
Bibimys chacoensis,,,,,,,,,,,,,,,,,,,
Bibimys labiosus,,,,,,,,,,,,,,,,,,,
Bibimys torresi,,,,,,,,,,,,,,,,,,,
Bison bison,,,,,,,,,,,,,,,,,,,
Bison bonasus,,,,,,,,,,,,,,,,,,,
Biswamoyopterus biswasi,,,,,,,,,,,,,,,,,,,
Biswamoyopterus laoensis,,,,,,,,,,,,,,,,,,,
Blanfordimys afghanus,Microtus afghanus,,,,,,,,,,,,,,,,,,
Blanfordimys bucharensis,Blanfordimys bucharicus,,,,,,,,,,,,,,,,,,
Blarina brevicauda,,,,,,,,,,,,,,,,,,,
Blarina carolinensis,,,,,,,,,,,,,,,,,,,
Blarina hylophaga,,,,,,,,,,,,,,,,,,,
Blarinella griselda,,,,,,,,,,,,,,,,,,,
Blarinella quadraticauda,Sorex quadraticauda,,,,,,,,,,,,,,,,,,
Blarinella wardi,,,,,,,,,,,,,,,,,,,
Blarinomys breviceps,,,,,,,,,,,,,,,,,,,
Blastocerus dichotomus,Cervus dichotomus,,,,,,,,,,,,,,,,,,
Boromys offella,,,,,,,,,,,,,,,,,,,
Boromys torrei,,,,,,,,,,,,,,,,,,,
Bos gaurus,Bos asseel,Bos cavifrons,Bos gaur,Bos gaurus subspecies hubbacki,Bos gour,Bos subhemachalus,Bubalibos annamiticus,Gauribos brachyrhinus,Gauribos laosiensis,Gauribos mekongensis,Gauribos sylvanus,Uribos platyceros,,,,,,,
Bos javanicus,Bos birmanicus,Bos lowi,,,,,,,,,,,,,,,,,
Bos mutus,,,,,,,,,,,,,,,,,,,
Bos primigenius,Bos mauretanicus,Bos namadicus,,,,,,,,,,,,,,,,,
Bos sauveli,,,,,,,,,,,,,,,,,,,
Boselaphus tragocamelus,,,,,,,,,,,,,,,,,,,
Brachiones przewalskii,,,,,,,,,,,,,,,,,,,
Brachylagus idahoensis,Sylvilagus idahoensis,,,,,,,,,,,,,,,,,,
Brachyphylla cavernarum,,,,,,,,,,,,,,,,,,,
Brachyphylla nana,,,,,,,,,,,,,,,,,,,
Brachytarsomys albicauda,,,,,,,,,,,,,,,,,,,
Brachytarsomys villosa,,,,,,,,,,,,,,,,,,,
Brachyteles arachnoides,,,,,,,,,,,,,,,,,,,
Brachyteles hypoxanthus,,,,,,,,,,,,,,,,,,,
Brachyuromys betsileoensis,,,,,,,,,,,,,,,,,,,
Brachyuromys ramirohitra,,,,,,,,,,,,,,,,,,,
Bradypus pygmaeus,,,,,,,,,,,,,,,,,,,
Bradypus torquatus,,,,,,,,,,,,,,,,,,,
Bradypus tridactylus,,,,,,,,,,,,,,,,,,,
Bradypus variegatus,,,,,,,,,,,,,,,,,,,
Brassomys albidens,Coccymys albidens,Melomys albidens,,,,,,,,,,,,,,,,,
Brotomys voratus,,,,,,,,,,,,,,,,,,,
Brucepattersonius griserufescens,Brucepattersonius albinasus,,,,,,,,,,,,,,,,,,
Brucepattersonius guarani,,,,,,,,,,,,,,,,,,,
Brucepattersonius igniventris,,,,,,,,,,,,,,,,,,,
Brucepattersonius iheringi,Oxymycterus iheringi,,,,,,,,,,,,,,,,,,
Brucepattersonius misionensis,,,,,,,,,,,,,,,,,,,
Brucepattersonius paradisus,,,,,,,,,,,,,,,,,,,
Brucepattersonius soricinus,,,,,,,,,,,,,,,,,,,
Bubalus arnee,Bos arni,Bos bubalus variety fulvus,Bubalis bubalis subspecies migona,Bubalus arna,Bubalus arna variety macrocerus,Bubalus bubalus subspecies septentrionalis,,,,,,,,,,,,,
Bubalus depressicornis,,,,,,,,,,,,,,,,,,,
Bubalus mindorensis,,,,,,,,,,,,,,,,,,,
Bubalus quarlesi,,,,,,,,,,,,,,,,,,,
Budorcas taxicolor,,,,,,,,,,,,,,,,,,,
Bullimus bagobus,,,,,,,,,,,,,,,,,,,
Bullimus gamay,,,,,,,,,,,,,,,,,,,
Bullimus luzonicus,,,,,,,,,,,,,,,,,,,
Bunolagus monticularis,Lepus monticularis,,,,,,,,,,,,,,,,,,
Bunomys andrewsi,Bunomys heinrichi,,,,,,,,,,,,,,,,,,
Bunomys chrysocomus,,,,,,,,,,,,,,,,,,,
Bunomys coelestis,,,,,,,,,,,,,,,,,,,
Bunomys fratrorum,,,,,,,,,,,,,,,,,,,
Bunomys penitus,Rattus sericatus,,,,,,,,,,,,,,,,,,
Bunomys prolatus,,,,,,,,,,,,,,,,,,,
Burramys parvus,,,,,,,,,,,,,,,,,,,
Cabassous centralis,,,,,,,,,,,,,,,,,,,
Cabassous chacoensis,,,,,,,,,,,,,,,,,,,
Cabassous tatouay,,,,,,,,,,,,,,,,,,,
Cabassous unicinctus,,,,,,,,,,,,,,,,,,,
Cacajao calvus,,,,,,,,,,,,,,,,,,,
Cacajao hosomi,Cacajao melanocephalus subspecies melanocephalus,,,,,,,,,,,,,,,,,,
Caenolestes caniventer,,,,,,,,,,,,,,,,,,,
Caenolestes condorensis,,,,,,,,,,,,,,,,,,,
Caenolestes convelatus,,,,,,,,,,,,,,,,,,,
Caenolestes fuliginosus,Caenolestes tatei,,,,,,,,,,,,,,,,,,
Caenolestes sangay,,,,,,,,,,,,,,,,,,,
Calcochloris obtusirostris,Chrysochloris obtusirostris,,,,,,,,,,,,,,,,,,
Calcochloris tytonis,Amblysomus tytonis,Chlorotalpa tytonis,,,,,,,,,,,,,,,,,
Callicebus aureipalatii,,,,,,,,,,,,,,,,,,,
Callicebus baptista,,,,,,,,,,,,,,,,,,,
Callicebus barbarabrownae,Callicebus personatus subspecies barbarabrownae,,,,,,,,,,,,,,,,,,
Callicebus bernhardi,,,,,,,,,,,,,,,,,,,
Callicebus brunneus,,,,,,,,,,,,,,,,,,,
Callicebus caligatus,,,,,,,,,,,,,,,,,,,
Callicebus caquetensis,,,,,,,,,,,,,,,,,,,
Callicebus cinerascens,,,,,,,,,,,,,,,,,,,
Callicebus coimbrai,,,,,,,,,,,,,,,,,,,
Callicebus cupreus,,,,,,,,,,,,,,,,,,,
Callicebus discolor,,,,,,,,,,,,,,,,,,,
Callicebus donacophilus,,,,,,,,,,,,,,,,,,,
Callicebus dubius,,,,,,,,,,,,,,,,,,,
Callicebus hoffmannsi,,,,,,,,,,,,,,,,,,,
Callicebus lucifer,Callicebus torquatus subspecies lucifer,,,,,,,,,,,,,,,,,,
Callicebus lugens,,,,,,,,,,,,,,,,,,,
Callicebus medemi,Callicebus torquatus subspecies medemi,,,,,,,,,,,,,,,,,,
Callicebus melanochir,Callicebus personatus subspecies melanochir,,,,,,,,,,,,,,,,,,
Callicebus modestus,,,,,,,,,,,,,,,,,,,
Callicebus moloch,,,,,,,,,,,,,,,,,,,
Callicebus nigrifrons,Callicebus personatus subspecies nigrifrons,,,,,,,,,,,,,,,,,,
Callicebus oenanthe,,,,,,,,,,,,,,,,,,,
Callicebus olallae,,,,,,,,,,,,,,,,,,,
Callicebus ornatus,Callicebus cupreus subspecies ornatus,,,,,,,,,,,,,,,,,,
Callicebus pallescens,,,,,,,,,,,,,,,,,,,
Callicebus personatus,Callicebus personatus subspecies personatus,,,,,,,,,,,,,,,,,,
Callicebus purinus,,,,,,,,,,,,,,,,,,,
Callicebus regulus,,,,,,,,,,,,,,,,,,,
Callicebus stephennashi,,,,,,,,,,,,,,,,,,,
Callicebus torquatus,,,,,,,,,,,,,,,,,,,
Callimico goeldii,,,,,,,,,,,,,,,,,,,
Callistomys pictus,Echimys pictus,Isothrix picta,,,,,,,,,,,,,,,,,
Callithrix aurita,,,,,,,,,,,,,,,,,,,
Callithrix flaviceps,,,,,,,,,,,,,,,,,,,
Callithrix geoffroyi,,,,,,,,,,,,,,,,,,,
Callithrix jacchus,,,,,,,,,,,,,,,,,,,
Callithrix kuhlii,,,,,,,,,,,,,,,,,,,
Callithrix penicillata,,,,,,,,,,,,,,,,,,,
Callorhinus ursinus,Arctocephalus ursinus,Phoca ursina,,,,,,,,,,,,,,,,,
Callosciurus adamsi,,,,,,,,,,,,,,,,,,,
Callosciurus albescens,Callosciurus albiculus,,,,,,,,,,,,,,,,,,
Callosciurus baluensis,,,,,,,,,,,,,,,,,,,
Callosciurus caniceps,,,,,,,,,,,,,,,,,,,
Callosciurus erythraeus,,,,,,,,,,,,,,,,,,,
Callosciurus finlaysonii,,,,,,,,,,,,,,,,,,,
Callosciurus inornatus,,,,,,,,,,,,,,,,,,,
Callosciurus melanogaster,,,,,,,,,,,,,,,,,,,
Callosciurus nigrovittatus,,,,,,,,,,,,,,,,,,,
Callosciurus notatus,,,,,,,,,,,,,,,,,,,
Callosciurus orestes,,,,,,,,,,,,,,,,,,,
Callosciurus phayrei,,,,,,,,,,,,,,,,,,,
Callosciurus prevostii,,,,,,,,,,,,,,,,,,,
Callosciurus pygerythrus,,,,,,,,,,,,,,,,,,,
Callosciurus quinquestriatus,,,,,,,,,,,,,,,,,,,
Callospermophilus lateralis,Spermophilus lateralis,,,,,,,,,,,,,,,,,,
Callospermophilus madrensis,Spermophilus madrensis,,,,,,,,,,,,,,,,,,
Callospermophilus saturatus,Spermophilus saturatus,,,,,,,,,,,,,,,,,,
Calomys boliviae,,,,,,,,,,,,,,,,,,,
Calomys callidus,,,,,,,,,,,,,,,,,,,
Calomys callosus,,,,,,,,,,,,,,,,,,,
Calomys expulsus,,,,,,,,,,,,,,,,,,,
Calomys fecundus,,,,,,,,,,,,,,,,,,,
Calomys hummelincki,,,,,,,,,,,,,,,,,,,
Calomys laucha,,,,,,,,,,,,,,,,,,,
Calomys lepidus,,,,,,,,,,,,,,,,,,,
Calomys musculinus,,,,,,,,,,,,,,,,,,,
Calomys sorellus,,,,,,,,,,,,,,,,,,,
Calomys tener,,,,,,,,,,,,,,,,,,,
Calomys tocantinsi,,,,,,,,,,,,,,,,,,,
Calomys venustus,,,,,,,,,,,,,,,,,,,
Calomyscus bailwardi,,,,,,,,,,,,,,,,,,,
Calomyscus baluchi,,,,,,,,,,,,,,,,,,,
Calomyscus elburzensis,,,,,,,,,,,,,,,,,,,
Calomyscus grandis,,,,,,,,,,,,,,,,,,,
Calomyscus hotsoni,,,,,,,,,,,,,,,,,,,
Calomyscus mystax,,,,,,,,,,,,,,,,,,,
Calomyscus tsolovi,,,,,,,,,,,,,,,,,,,
Calomyscus urartensis,,,,,,,,,,,,,,,,,,,
Caloprymnus campestris,,,,,,,,,,,,,,,,,,,
Caluromys derbianus,,,,,,,,,,,,,,,,,,,
Caluromys lanatus,,,,,,,,,,,,,,,,,,,
Caluromys philander,,,,,,,,,,,,,,,,,,,
Caluromysiops irrupta,,,,,,,,,,,,,,,,,,,
Calyptophractus retusus,Burmeisteria retusa,Chlamyphorus retusus,,,,,,,,,,,,,,,,,
Camelus ferus,Camelus bactrianus,,,,,,,,,,,,,,,,,,
Canis adustus,,,,,,,,,,,,,,,,,,,
Canis aureus,,,,,,,,,,,,,,,,,,,
Canis latrans,,,,,,,,,,,,,,,,,,,
Canis lupus,,,,,,,,,,,,,,,,,,,
Canis mesomelas,,,,,,,,,,,,,,,,,,,
Canis rufus,,,,,,,,,,,,,,,,,,,
Canis simensis,,,,,,,,,,,,,,,,,,,
Cannomys badius,,,,,,,,,,,,,,,,,,,
Cansumys canus,,,,,,,,,,,,,,,,,,,
Caperea marginata,,,,,,,,,,,,,,,,,,,
Capra aegagrus,,,,,,,,,,,,,,,,,,,
Capra caucasica,,,,,,,,,,,,,,,,,,,
Capra cylindricornis,,,,,,,,,,,,,,,,,,,
Capra falconeri,Aegoceros falconeri,,,,,,,,,,,,,,,,,,
Capra ibex,,,,,,,,,,,,,,,,,,,
Capra nubiana,,,,,,,,,,,,,,,,,,,
Capra pyrenaica,,,,,,,,,,,,,,,,,,,
Capra sibirica,Capra sibrica,,,,,,,,,,,,,,,,,,
Capra walie,,,,,,,,,,,,,,,,,,,
Capreolus capreolus,Cervus capreolus,,,,,,,,,,,,,,,,,,
Capreolus pygargus,Capreolus bedfordi,Capreolus capreolus subspecies ochracea,Capreolus melanotis,Capreolus pygargus variety caucasica,Capreolus pygargus variety ferganicus,Capreolus tianschanicus,Cervus pygargus,,,,,,,,,,,,
Capricornis crispus,,,,,,,,,,,,,,,,,,,
Capricornis milneedwardsii,Capricornis sumatraensis subspecies milneedwardsii,,,,,,,,,,,,,,,,,,
Capricornis rubidus,Capricornis sumatraensis subspecies rubidus,,,,,,,,,,,,,,,,,,
Capricornis sumatraensis,Capricornis sumatraensis subspecies sumatraensis,,,,,,,,,,,,,,,,,,
Capricornis swinhoei,,,,,,,,,,,,,,,,,,,
Capricornis thar,Capricornis sumatraensis subspecies thar,,,,,,,,,,,,,,,,,,
Caprolagus hispidus,,,,,,,,,,,,,,,,,,,
Capromys pilorides,Capromys acevedo,Capromys garridoi,Capromys gundlachius,Isodon pilorides,,,,,,,,,,,,,,,
Caracal aurata,Profelis aurata,,,,,,,,,,,,,,,,,,
Caracal caracal,,,,,,,,,,,,,,,,,,,
Cardiocranius paradoxus,,,,,,,,,,,,,,,,,,,
Cardioderma cor,,,,,,,,,,,,,,,,,,,
Carollia brevicauda,Carollia colombiana,,,,,,,,,,,,,,,,,,
Carollia castanea,,,,,,,,,,,,,,,,,,,
Carollia manu,,,,,,,,,,,,,,,,,,,
Carollia perspicillata,,,,,,,,,,,,,,,,,,,
Carollia sowelli,,,,,,,,,,,,,,,,,,,
Carollia subrufa,,,,,,,,,,,,,,,,,,,
Carpitalpa arendsi,Chlorotalpa arendsi,,,,,,,,,,,,,,,,,,
Carpomys melanurus,,,,,,,,,,,,,,,,,,,
Carpomys phaeurus,,,,,,,,,,,,,,,,,,,
Carterodon sulcidens,,,,,,,,,,,,,,,,,,,
Caryomys eva,Eothenomys eva,,,,,,,,,,,,,,,,,,
Caryomys inez,Eothenomys inez,,,,,,,,,,,,,,,,,,
Casinycteris argynnis,,,,,,,,,,,,,,,,,,,
Casinycteris campomaanensis,,,,,,,,,,,,,,,,,,,
Castor canadensis,,,,,,,,,,,,,,,,,,,
Castor fiber,,,,,,,,,,,,,,,,,,,
Catagonus wagneri,,,,,,,,,,,,,,,,,,,
Catopuma badia,Felis badia,Pardofelis badia,,,,,,,,,,,,,,,,,
Catopuma temminckii,Felis temminckii,Pardofelis temminckii,,,,,,,,,,,,,,,,,
Cavia aperea,,,,,,,,,,,,,,,,,,,
Cavia fulgida,,,,,,,,,,,,,,,,,,,
Cavia intermedia,,,,,,,,,,,,,,,,,,,
Cavia magna,,,,,,,,,,,,,,,,,,,
Cavia patzelti,Caviai aperea subspecies patzelt,,,,,,,,,,,,,,,,,,
Cavia tschudii,,,,,,,,,,,,,,,,,,,
Cebuella pygmaea,,,,,,,,,,,,,,,,,,,
Cebus aequatorialis,Cebus albifrons subspecies aequatorialis,,,,,,,,,,,,,,,,,,
Cebus albifrons,Cebus albifrons subspecies albifrons,Cebus albifrons subspecies hypoleucus,Simia albifrons,,,,,,,,,,,,,,,,
Cebus brunneus,Cebus olivaceus subspecies brunneus,,,,,,,,,,,,,,,,,,
Cebus cesarae,Cebus albifrons subspecies cesarae,,,,,,,,,,,,,,,,,,
Cebus cuscinus,Cebus albifrons subspecies cuscinus,,,,,,,,,,,,,,,,,,
Cebus kaapori,Cebus olivaceus subspecies kaapori,,,,,,,,,,,,,,,,,,
Cebus malitiosus,Cebus albifrons subspecies malitiosus,,,,,,,,,,,,,,,,,,
Cebus versicolor,Cebus albifrons subspecies adustus,Cebus albifrons subspecies leucocephalus,Cebus albifrons subspecies versicolor,,,,,,,,,,,,,,,,
Centronycteris centralis,,,,,,,,,,,,,,,,,,,
Centronycteris maximiliani,,,,,,,,,,,,,,,,,,,
Centurio senex,,,,,,,,,,,,,,,,,,,
Cephalophus adersi,,,,,,,,,,,,,,,,,,,
Cephalophus callipygus,,,,,,,,,,,,,,,,,,,
Cephalophus dorsalis,,,,,,,,,,,,,,,,,,,
Cephalophus harveyi,,,,,,,,,,,,,,,,,,,
Cephalophus jentinki,,,,,,,,,,,,,,,,,,,
Cephalophus leucogaster,,,,,,,,,,,,,,,,,,,
Cephalophus natalensis,,,,,,,,,,,,,,,,,,,
Cephalophus niger,Antilopepluto,,,,,,,,,,,,,,,,,,
Cephalophus nigrifrons,,,,,,,,,,,,,,,,,,,
Cephalophus ogilbyi,Antilope ogilbyi,,,,,,,,,,,,,,,,,,
Cephalophus rufilatus,,,,,,,,,,,,,,,,,,,
Cephalophus silvicultor,,,,,,,,,,,,,,,,,,,
Cephalophus spadix,,,,,,,,,,,,,,,,,,,
Cephalophus weynsi,,,,,,,,,,,,,,,,,,,
Cephalophus zebra,,,,,,,,,,,,,,,,,,,
Cephalorhynchus commersonii,,,,,,,,,,,,,,,,,,,
Cephalorhynchus eutropia,,,,,,,,,,,,,,,,,,,
Cephalorhynchus heavisidii,<i>Grampus</i> <i>heavisidii</i>,,,,,,,,,,,,,,,,,,
Cephalorhynchus hectori,,,,,,,,,,,,,,,,,,,
Ceratotherium simum,Rhinoceros simus,,,,,,,,,,,,,,,,,,
Cercartetus caudatus,,,,,,,,,,,,,,,,,,,
Cercartetus concinnus,,,,,,,,,,,,,,,,,,,
Cercartetus lepidus,,,,,,,,,,,,,,,,,,,
Cercartetus nanus,Phalangista nana,,,,,,,,,,,,,,,,,,
Cercocebus agilis,,,,,,,,,,,,,,,,,,,
Cercocebus atys,Cercocebus atys subspecies atys,Simia atys,,,,,,,,,,,,,,,,,
Cercocebus chrysogaster,Cercocebus galeritus subspecies chrysogaster,,,,,,,,,,,,,,,,,,
Cercocebus galeritus,Cercocebus galeritus subspecies galeritus,,,,,,,,,,,,,,,,,,
Cercocebus lunulatus,Cercocebus atys subspecies lunulatus,Cercopithecus lunnulatus,,,,,,,,,,,,,,,,,
Cercocebus sanjei,Cercocebus galeritus subspecies sanjei,,,,,,,,,,,,,,,,,,
Cercocebus torquatus,Cercocebus torquatus subspecies torquatus,Simia aethiops subspecies torquatus,,,,,,,,,,,,,,,,,
Cercopithecus ascanius,Simia ascanius,,,,,,,,,,,,,,,,,,
Cercopithecus campbelli,Cercopithecus campbelli subspecies campbelli,,,,,,,,,,,,,,,,,,
Cercopithecus cephus,Simia cephus,,,,,,,,,,,,,,,,,,
Cercopithecus denti,Cercopithecus pogonias subspecies denti,,,,,,,,,,,,,,,,,,
Cercopithecus diana,Cercopithecus diana subspecies diana,Simia diana,,,,,,,,,,,,,,,,,
Cercopithecus dryas,Cercopithecus salongo,,,,,,,,,,,,,,,,,,
Cercopithecus erythrogaster,,,,,,,,,,,,,,,,,,,
Cercopithecus erythrotis,,,,,,,,,,,,,,,,,,,
Cercopithecus hamlyni,Cercopithecus hamlyni subspecies kahuziensis,,,,,,,,,,,,,,,,,,
Cercopithecus lowei,Cercopithecus campbelli subspecies lowei,,,,,,,,,,,,,,,,,,
Cercopithecus mitis,Cercopithecus albogularis,,,,,,,,,,,,,,,,,,
Cercopithecus mona,Simoa mona,,,,,,,,,,,,,,,,,,
Cercopithecus neglectus,,,,,,,,,,,,,,,,,,,
Cercopithecus nictitans,Simioa nicticans,,,,,,,,,,,,,,,,,,
Cercopithecus petaurista,Simia petaurista,,,,,,,,,,,,,,,,,,
Cercopithecus roloway,Cercopithecus diana subspecies roloway,Simia roloway,,,,,,,,,,,,,,,,,
Cercopithecus sclateri,,,,,,,,,,,,,,,,,,,
Cerdocyon thous,Canis thous,,,,,,,,,,,,,,,,,,
Cerradomys maracajuensis,Oryzomys maracajuensis,,,,,,,,,,,,,,,,,,
Cerradomys marinhus,Oryzomys marinhus,,,,,,,,,,,,,,,,,,
Cerradomys scotti,Cerradomys andersoni,Oryzomys scotti,,,,,,,,,,,,,,,,,
Cerradomys subflavus, Hesperomys subflavus,Oryzomys subflavus,,,,,,,,,,,,,,,,,
Cervus albirostris,Cervus sellatus,Cervus thoroldi,Przewalskium albirostris,,,,,,,,,,,,,,,,
Cervus canadensis,,,,,,,,,,,,,,,,,,,
Cervus elaphus,,,,,,,,,,,,,,,,,,,
Cervus hanglu,Cervus elaphus subspecies hanglu,,,,,,,,,,,,,,,,,,
Cervus nippon,,,,,,,,,,,,,,,,,,,
Chacodelphys formosa,,,,,,,,,,,,,,,,,,,
Chaerephon aloysiisabaudiae,Chaerephon cyclotis,Nyctinomus aloysii-sabaudiæ,Tadarida aloysiisabaudiae,,,,,,,,,,,,,,,,
Chaerephon ansorgei,Chaerephon rhodesiae,Nyctinomus ansorgei,Tadarida ansorgei,,,,,,,,,,,,,,,,
Chaerephon atsinanana,Chaerephon pumilus,,,,,,,,,,,,,,,,,,
Chaerephon bemmeleni,Nyctinomus bemmeleni,Tadarida bemmeleni,,,,,,,,,,,,,,,,,
Chaerephon bivittatus,Chaerephon bivittata,Nyctinomus bivittatus,Tadarida bivittata,,,,,,,,,,,,,,,,
Chaerephon bregullae,Tadarida bregullae,,,,,,,,,,,,,,,,,,
Chaerephon chapini,Chaerephon lancasteri,Chaerephon shortridgei,Tadarida chapini,Tadarida shortridgei,,,,,,,,,,,,,,,
Chaerephon gallagheri,Tadarida gallagheri,,,,,,,,,,,,,,,,,,
Chaerephon jobensis,Tadarida jobensis,,,,,,,,,,,,,,,,,,
Chaerephon jobimena,Tadarida jobimena,,,,,,,,,,,,,,,,,,
Chaerephon johorensis,Tadarida johorensis,,,,,,,,,,,,,,,,,,
Chaerephon major,Nyctinomus pumilus variety major,Tadarida major,,,,,,,,,,,,,,,,,
Chaerephon nigeriae,Tadarida nigeriae,Tadarida nigeriae subspecies spillmani,,,,,,,,,,,,,,,,,
Chaerephon plicatus,Chaerephon luzonus,Chaerephon plicata,Dysopes murinus,Nyctinomus bengalensis,Tadarida plicata,Tadarida plicata subspecies insularis,Vespertilio plicatus,,,,,,,,,,,,
Chaerephon pumilus,Chaerephon leucogaster,Chaerephon pumila,Chaerephon pusillus,Tadarida leucogaster,Tadarida pumila,Tadarida pusilla,,,,,,,,,,,,,
Chaerephon russatus,Chaerephon russata,Tadarida russata,,,,,,,,,,,,,,,,,
Chaerephon solomonis,Tadarida solomonis,,,,,,,,,,,,,,,,,,
Chaerephon tomensis,Tadarida tomensis,,,,,,,,,,,,,,,,,,
Chaeropus ecaudatus,,,,,,,,,,,,,,,,,,,
Chaetocauda sichuanensis,Dryomys sichuanensis,,,,,,,,,,,,,,,,,,
Chaetodipus ammophilus,,,,,,,,,,,,,,,,,,,
Chaetodipus arenarius,Perognathus arenarius,,,,,,,,,,,,,,,,,,
Chaetodipus artus,,,,,,,,,,,,,,,,,,,
Chaetodipus baileyi,,,,,,,,,,,,,,,,,,,
Chaetodipus californicus,,,,,,,,,,,,,,,,,,,
Chaetodipus eremicus,,,,,,,,,,,,,,,,,,,
Chaetodipus fallax,,,,,,,,,,,,,,,,,,,
Chaetodipus formosus,,,,,,,,,,,,,,,,,,,
Chaetodipus goldmani,,,,,,,,,,,,,,,,,,,
Chaetodipus hispidus,,,,,,,,,,,,,,,,,,,
Chaetodipus intermedius,,,,,,,,,,,,,,,,,,,
Chaetodipus lineatus,,,,,,,,,,,,,,,,,,,
Chaetodipus nelsoni,,,,,,,,,,,,,,,,,,,
Chaetodipus penicillatus,,,,,,,,,,,,,,,,,,,
Chaetodipus pernix,,,,,,,,,,,,,,,,,,,
Chaetodipus rudinoris,,,,,,,,,,,,,,,,,,,
Chaetodipus siccus,,,,,,,,,,,,,,,,,,,
Chaetodipus spinatus,,,,,,,,,,,,,,,,,,,
Chaetomys subspinosus,,,,,,,,,,,,,,,,,,,
Chaetophractus vellerosus,Chaetophractus nationi,Dasypus vellerosus,,,,,,,,,,,,,,,,,
Chaetophractus villosus,Dasypus villosus,,,,,,,,,,,,,,,,,,
Chalinolobus dwyeri,,,,,,,,,,,,,,,,,,,
Chalinolobus gouldii,,,,,,,,,,,,,,,,,,,
Chalinolobus morio,,,,,,,,,,,,,,,,,,,
Chalinolobus neocaledonicus,,,,,,,,,,,,,,,,,,,
Chalinolobus nigrogriseus,,,,,,,,,,,,,,,,,,,
Chalinolobus picatus,,,,,,,,,,,,,,,,,,,
Chalinolobus tuberculatus,,,,,,,,,,,,,,,,,,,
Cheirogaleus crossleyi,Cheirogaleus melanotis,,,,,,,,,,,,,,,,,,
Cheirogaleus major,Cheirogaleus ravus,,,,,,,,,,,,,,,,,,
Cheirogaleus medius,Cheirogaleus adipicaudatus,,,,,,,,,,,,,,,,,,
Cheirogaleus minusculus,,,,,,,,,,,,,,,,,,,
Cheirogaleus sibreei,,,,,,,,,,,,,,,,,,,
Cheiromeles parvidens,,,,,,,,,,,,,,,,,,,
Cheiromeles torquatus,,,,,,,,,,,,,,,,,,,
Chelemys macronyx,,,,,,,,,,,,,,,,,,,
Chelemys megalonyx,,,,,,,,,,,,,,,,,,,
Chibchanomys orcesi,,,,,,,,,,,,,,,,,,,
Chibchanomys trichotis,,,,,,,,,,,,,,,,,,,
Chilomys instans,,,,,,,,,,,,,,,,,,,
Chilonatalus micropus,Natalus micropus,,,,,,,,,,,,,,,,,,
Chilonatalus tumidifrons,Natalus tumidifrons,,,,,,,,,,,,,,,,,,
Chimarrogale hantu,,,,,,,,,,,,,,,,,,,
Chimarrogale himalayica,,,,,,,,,,,,,,,,,,,
Chimarrogale phaeura,,,,,,,,,,,,,,,,,,,
Chimarrogale platycephalus,Chimarrogale platycephala,,,,,,,,,,,,,,,,,,
Chimarrogale styani,,,,,,,,,,,,,,,,,,,
Chimarrogale sumatrana,,,,,,,,,,,,,,,,,,,
Chinchilla chinchilla,Chinchilla brevicauda,Chinchilla brevicaudata,,,,,,,,,,,,,,,,,
Chinchilla lanigera,,,,,,,,,,,,,,,,,,,
Chinchillula sahamae,,,,,,,,,,,,,,,,,,,
Chionomys gud,Chionomys nivalis subspecies nenjukovi,Microtus nivalis subspecies gotschobi,Microtus nivalis subspecies lghescicus,,,,,,,,,,,,,,,,
Chionomys nivalis,,,,,,,,,,,,,,,,,,,
Chionomys roberti,Chionomys personatus,Microtus pshavus,Microtus roberti subspecies circassicus,Microtus roberti subspecies occidentalis,Microtus roberti subspecies turovi,,,,,,,,,,,,,,
Chiroderma doriae,,,,,,,,,,,,,,,,,,,
Chiroderma improvisum,,,,,,,,,,,,,,,,,,,
Chiroderma salvini,,,,,,,,,,,,,,,,,,,
Chiroderma trinitatum,,,,,,,,,,,,,,,,,,,
Chiroderma villosum,,,,,,,,,,,,,,,,,,,
Chiroderma vizzotoi,,,,,,,,,,,,,,,,,,,
Chiromyscus chiropus,,,,,,,,,,,,,,,,,,,
Chironax melanocephalus,,,,,,,,,,,,,,,,,,,
Chironectes minimus,Lutra minima,,,,,,,,,,,,,,,,,,
Chiropodomys calamianensis,,,,,,,,,,,,,,,,,,,
Chiropodomys gliroides,Chiropodomys jingdongensis,,,,,,,,,,,,,,,,,,
Chiropodomys karlkoopmani,,,,,,,,,,,,,,,,,,,
Chiropodomys major,,,,,,,,,,,,,,,,,,,
Chiropodomys muroides,,,,,,,,,,,,,,,,,,,
Chiropodomys pusillus,,,,,,,,,,,,,,,,,,,
Chiropotes albinasus,,,,,,,,,,,,,,,,,,,
Chiropotes chiropotes,Chiropotes israelita,,,,,,,,,,,,,,,,,,
